id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
97|Diósd, Központ||99 M Ft||97 m2|1 020 618 Ft / m2|4|||felújított|gázkazán||udvari beálló - benne van az árban|ingatlaniroda|14|"Eladó felújított családi ház Diósd központjában – 97 m², 3 hálószobával, nagy telekkel

Diósd frekventált részén kínálunk megvételre egy 97 m²-es, duplakomfortos, nappali + 3 hálószobás családi házat, 1316 m²-es telken, 99 millió forintos irányáron.

Az ingatlan teljes körű felújításon esett át, melynek során:
új beton cserépfedést kapott, 3 rétegű, műanyag nyílászárók kerültek beépítésre zsalugáterekkel, modern konyhabútor, új burkolatok és szaniterek kerültek kialakításra, villamos- és vízvezeték-hálózat cseréje megtörtént, továbbá praktikus, beépített szekrények is kialakításra kerültek.

Elosztása praktikus és családbarát: amerikai konyhás nappali, 3 különálló hálószoba, zuhanyzós fürdőszoba WC-vel, külön mellékhelyiség.

A ház melegvíz-ellátását villanybojler, a fűtést pedig korszerű ..."|https://ingatlan.com/34817649|1376 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|2.5|0.0|0|0|0|1|0|0|1|0|6.3|0.0|6.3|VII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.4977897|19.0578966|Diósd, Központ|Prémium villa negyed|1.3
98|Diósd, Rákóczi utca 14.||129,90 M Ft||270 m2|481 111 Ft / m2|6 + 2 fél|2001 és 2010 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|30|"Diósd központjában a Rákóczi utca 14 szám alatt eladó 2 lakásos családiház.

Az ingatlanban 2 lakás található, külön bejárattal és mérőorákkal.
1. Lakás 190 nm földszinten nappali konyha, fürdőszoba, terasz. Emeleten nappali + 3 nagy hálószoba fürdőszoba és 2 kis félszoba vagy gardrób. A ház alatt 70 nm ablakos pince található. Építés éve: 2007
Falazata: ikersejt tégla
Fűtáse: Ariston gázkazán
Villany: 3 x 16 A

2. Lakás 62 nm 2 szoba, konyha, fürdőszoba, külön wc, nagy kamra/gardrób. Pince gardrób szobábol megközelíthető kb 50 nm. Építés éve 1951 Falazata: kisméretű tégla.
Fűtáse: Ariston gázkazán

Az udvarba továbbá található egy önálló garázs, és fúrt kút."|https://ingatlan.com/34723651|270 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|XX. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.4435789|19.1029988|Diósd, Rákóczi utca 14.|Prémium villa negyed|1.3
99|Érd, Balatoni út||345 M Ft||420 m2|821 428 Ft / m2|6|2001 és 2010 között||jó állapotú|gázkazán, padlófűtés||önálló garázs - benne van az árban|ingatlaniroda|24|"PÁRATLAN MINŐSÉG ÉRDLIGET SZÍVÉBEN!!!

Eladásra kínálok Budapesttől 15 km-re, Pest megye legnagyobb településén, Érdligeten a Balatoni úton VT-1/l-es övezetben ( mely azt jelenti, hogy a telek területének 50%-a beépíthető), 1344 nm-es parkosított telken, 257 nm lakóterű 1 szint + tetőteres + 167 nm-es szuterénnel rendelkező, 4 szoba + 2 nappalis, kúria jellegű családi ház, nagy teraszokkal és erkélyekkel megvásárolható.
Az ingatlan déli tájolású, tökéletesen körbenapozott , földszinti terasza intim! Külön épületben 30 nm-es (2 helyiséges) tárolóval, tehermentes, extrákkal 345 MFt-ért eladó! (azonosító: 4146)

Extrák: szauna, klíma, riasztó, eredeti 200 éves barokk márványkandalló öntöttvas domborműves tűztérrel, egyedi gyártású beltéri ajtók, márvány burkolatok, márvány lépcső, barokk stíl..."|https://ingatlan.com/25829948|420 m2||||||||||||||||||||0.0|4.0|0.0|11.399999999999999|0.0|0.0|0.0|0.0|0|1|0|1|0|0|0|0|15.4|0.0|15.4|Budapest általános|0.85|enhanced_4step|aggregated_from_2_sources|2|47.413273|18.9598141|Érd, Balatoni út|Budapest általános|1.0
100|Diósd, Diósdliget||230 M Ft||214 m2|1 074 766 Ft / m2|5|2001 és 2010 között||újszerű|gázkazán, hűtő-fűtő klíma||önálló garázs - benne van az árban|ingatlaniroda|27|"Kiváló áron, most nyáron csak 230 M Ft-ért / szeptember 1-ig!

Diósd – Diósdligeten 2006-ban, ProKoncept építési rendszerrel épült, két szintes kialakítású, energiatakarékos családi ház eladó.

A ProKoncept építési módszert az építőanyagokat tekintve és más szempontból is átgondolt, energiatudatos megoldások jellemzik, továbbá számos más előnyös tulajdonságokkal is bír, így többek között:
-gyors és tiszta kivitelezés
-masszív szerkezet
-a technológia lehetővé teszi, hogy egy lépésben legyen megoldva a szerkezetépítés, és a hőhídmentes hőszigetelés
-földrengés és árvízálló építési rendszer
-télen meleg, nyáron hideg
-alacsony építési- és fenntartási költségei vannak
-időtálló és környezetbarát

Ez a családi ház valóban megtestesít mindent, melyre egy család vágyhat! A lakóterek kialakítása,..."|https://ingatlan.com/33210469|214 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|Budapest általános|0.85|enhanced_4step|aggregated_from_1_sources|1|47.41388269999999|18.9352531|Diósd, Diósdliget|Általános terület|1.0
101|Diósd, Pest megye||179 M Ft||163 m2|1 098 159 Ft / m2|4 + 1 fél|1981 és 2000 között||jó állapotú|gázkazán|||ingatlaniroda|21|"ÖRÖKPANORÁMÁS CSALÁDI HÁZ DIÓSD FENYVESÉBEN!

Eladó Diósd legkeresettebb részén, Ligeten, fenyőfák ölelésében egy belső háromszintes korszerű családi ház 617 nm-es kerttel.

A nappali + 4 hálószobás ingatlan nettó 164 nm-es, a félszuterén szint teljes területét beszámítva 278 nm-es, ill. a fedett terasz 8 nm-es, a nyitott terasz pedig 15 nm-es.

Beosztása rendkívül praktikus és élhető: a ház központi tere a nagy nappali, melyhez egy átjárón keresztül kapcsolódik a konyha és étkező együttese. Az étkezőből egy fedett teraszra juthatunk, mely tökéletes helyszíne a reggeli kávézásnak, nyár esti beszélgetéseknek. A földszinten még két hálószoba található, a köztük lévő közlekedőből nyílik az oldalsó, nyitott, fantasztikus panorámával rendelkező másik terasz. Továbbá fürdőszoba, gardrób, külön W..."|https://ingatlan.com/34935855|617 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|Budapest általános|0.85|enhanced_4step|aggregated_from_2_sources|2|47.4082916|18.9434797|Diósd, Pest megye|Budapest általános|1.0
102|Diósd, Diósdliget||219,90 M Ft||160 m2|1 374 375 Ft / m2|5|2020||újszerű|hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés||udvari beálló - benne van az árban|ingatlaniroda|21|"Diósdliget kedvelt, fenyves részén, csendes utcában, eladóvá vált a képeken látható, minőségi anyagokokból, sajátrészre épült családi ház. A falak Porotherm 30NF téglából épültek 15 centiméteres szigeteléssel és 30 centiméteres födémszigeteléssel, háromrétegű, hossztoldott, festett borovi nyílászárókkal, elektromos alumínium hőszigetelt redőnyökkel.
A házban korszerű, digitális riasztórendszer és videós kaputelefon üzemel. Hűtés és fűtés GREE márkájú, hőszivattyús rendszerrel, amely a hatékonyság és gazdaságosság érdekében túlméretezett kapacitással kerültek kiépítésre. Hőleadás a mennyezeten és a padlón át történik. Utcafronton 40 m2-es beálló, amelynek dupla garázzsá történő átalakítása jelenleg is folyik.
Utcafronti szinten tágas nappali, modern, gépesített, beépített konyha, étkező, ka..."|https://ingatlan.com/34262815|387 m2||||||||||||||||||||9.0|0.0|3.5|3.8|0.0|0.0|0.0|0.0|1|0|1|1|0|0|0|0|16.3|0.0|16.3|Budapest általános|0.85|enhanced_4step|aggregated_from_1_sources|1|47.41388269999999|18.9352531|Diósd, Diósdliget|Érd Erdliget - Prémium|1.2
103|Diósd, Rákóczi utca 14.||85,90 M Ft||190 m2|452 105 Ft / m2|4 + 2 fél|2001 és 2010 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|24|"Diósd központjában a Rákóczi utca 14 szám alatt eladó ikerház.

Az ingatlanban 2 lakás található, külön bejárattal és mérőorákkal.
Az épület bal oldala és a teljes tetőtér, 190 nm földszinten nappali konyha, fürdőszoba, terasz. Emeleten nappali + 3 nagy hálószoba fürdőszoba és 2 kis félszoba vagy gardrób. A ház alatt 70 nm ablakos pince található. Építés éve: 2001
Falazata: ikersejt tégla
Fűtáse: Ariston gázkazán
Villany: 3 x 16 A

Azonnal költözhető."|https://ingatlan.com/34729889|500 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|XX. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.4435789|19.1029988|Diósd, Rákóczi utca 14.|Prémium villa negyed|1.3
104|Diósd, Diósdliget||162 M Ft||323 m2|501 547 Ft / m2|4|||jó állapotú|gázkazán, padlófűtés||önálló garázs|ingatlaniroda|13|"Diósdligeten kínálok eladásra tágas, logikus elrendezettségű ÖNÁLLÓ CSALÁDI HÁZAT fákkal ölelt kerttel.

Az ingatlan 2 szintes, földszinten 2 állásos garázzsal, mosókonyhával, tárolóval, hatalmas szobával, mely edzőteremnek, gardrobnak, vendégtérnek, pihenőszobának egyaránt alkalmas.

A lakószinten amerikai-konyhás nappali, 3 háló, méretes fürdőszoba ( sarokkáddal, zuhanyzóval, WC-vel, bidével) és külön WC kapott helyet. A nappaliban cserépkandalló fokozza a hangulatot. A teraszokat fűthető télikertté alakították, az előszoba szintén tágas.
Fűtésről gázkazán gondoskodik padló és radiátor leadókkal, a nyári kellemes hőmérsékletet inverteres klíma biztosítja.
Az épület 38-as téglából készült, szigetelt, Bramac tetőcseréppel, 30 cm-es tetőszigeteléssel. 2 rétegű nyílászárói redőnnyel, szúnyog..."|https://ingatlan.com/34761302|323 m2||||||||||||||||||||4.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0|0|0|0|0|0|4.5|0.0|4.5|Budapest általános|0.85|enhanced_4step|aggregated_from_1_sources|1|47.41388269999999|18.9352531|Diósd, Diósdliget|Általános terület|1.0
105|Diósd, Diósdliget||172,90 M Ft||141 m2|1 226 241 Ft / m2|5|2023||jó állapotú|gázkazán||udvari beálló|ingatlaniroda|14|"DIÓSDLIGET – TÁGAS TEREK, NAGY TELEK – CSALÁDI HÁZ ELADÓ

Diósdon, egy 998 nm-es telken kínálunk eladásra egy nettó 141 nm alapterületű családi házat.
Telek mérete: 988 nm
Bruttó alapterület: 153 nm
Délkeleti tájolás, napfényes, tágas, élhető belső terek

PADLÓFŰTÉS
ÚJSZERŰ, KIVÁLÓ ÁLLAPOT
CSENDES, NYUGODT KÖRNYEZETEN, DIÓSD ÉS ÉRD HATÁRÁN
MODERN BELSŐ KIALAKÍTÁS

5 szoba + kiszolgáló helyiségek
Fűtés: kondenzációs kazán
Falazat: 30 cm-es Porotherm tégla, belső válaszfalak 10 cm vastag téglából
15 cm homlokzati hőszigetelés, a padláson 30 cm vastag kőzetgyapot szigetelés
Elektromos, rejtett tokos alumínium redőnyök
Két darab 3,4 kW teljesítményű hűtő-fűtő klíma

VÍZTERES KANDALLÓ
Két autó számára beállóhely
ELEKTROMOS KAPU
A telek osztatlan közös tulajdonú, ügyvédi használati megosztással
..."|https://ingatlan.com/34734715|988 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|Budapest általános|0.85|enhanced_4step|aggregated_from_2_sources|2|47.41388269999999|18.9352531|Diósd, Diósdliget|Érd Erdliget - Prémium|1.2
106|Diósd, Naphegy||179 M Ft||235 m2|761 702 Ft / m2|8|2001 és 2010 között||felújított|gázkazán, hűtő-fűtő klíma||önálló garázs - benne van az árban|ingatlaniroda|30|"EGYEDI AJÁNLAT DIÓSDON!
AKÁR KÉT GENERÁCIÓ KÉNYELMÉT IS KISZOLGÁLJA EZ A MINŐSÉGI OTTHON!
Eladásra kínálunk egy egyedülálló lehetőséget Diósdon: egy 2004-ben épült, 2022-ben teljes körűen felújított, háromszintes, tégla építésű családi házat (bruttó 255 nm), amely két generáció számára is kiválóan alkalmas a szeparált lakrészeknek köszönhetően.
Az ingatlanban a kényelem és a modern dizájn kéz a kézben jár: design beépített bútorok, gyönyörű fürdőszobák és az egyedi fa nyílászárók adják az otthonosságot.
A ház 2x5 cm dryvit szigeteléssel rendelkezik.
A tető cseréptető.
A födém betonfödém.
A szigetelések sehol nem maradtak el!
A fűtésről gáz cirkó gondoskodik padlófűtés és radiátorok segítségével, továbbá a klíma biztosítja a nyári kánikulába a kellemes hőérzetet.
Npelemes rendszer is kialak..."|https://ingatlan.com/34754982|235 m2|B|||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|I. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.4939683|19.0351688|Diósd, Naphegy|Jó lakónegyed|1.15
107|Érd, Érdliget||159,90 M Ft||138 m2|1 158 695 Ft / m2|4|2001 és 2010 között||újszerű|gázkazán|||ingatlaniroda|18|"Eladó egy igazán különleges otthon Érd csendes, zöldövezeti részén – tulajdonostól

Ha egy olyan otthont keresel, ahol a tágas terek, a gondos tervezés, és a természetközeli nyugalom találkozik a modern kényelmi megoldásokkal, akkor ezt a házat látnod kell!

Ez a 138 nm-es, két szintes családi ház 2000-ben épült, azóta is egy kézben van – a tulajdonos szeretettel és odafigyeléssel gondoskodott róla az évek során.

A belső elrendezés átgondolt, élhető:

Alsó szint:

Nappali, étkező és konyha – egy légtérben, mégis jól elkülönülve

Szülői hálószoba

Zuhanyzós fürdőszoba

Első és hátsó bejárat előszobákkal

Háztartási és gépészeti helyiség

Belső tároló

Parkoló helyiség



Felső szint:

2 különálló hálószoba

Külön gardróbhelyiség

Tágas, kádas fürdőszoba



Amitől ez az otthon még különlege..."|https://ingatlan.com/34838602|560 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|Budapest általános|0.85|enhanced_4step|aggregated_from_1_sources|1|47.3884329|18.935069|Érd, Érdliget|Érd Erdliget - Prémium|1.2
108|Diósd, Diósdliget||350 M Ft||277 m2|1 263 537 Ft / m2|4|2001 és 2010 között||újszerű|padlófűtés, kandalló||teremgarázs hely - benne van az árban|ingatlaniroda|28|"*** DIÓSDLIGETEN PÁRATLAN ÖRÖKPANORÁMÁVAL RENDELKEZŐ, ÖNÁLLÓ, LUXUS CSALÁDI HÁZ ELADÓ ***
LEÍRÁSA: A 277 m2-es luxus ingatlan, meseszép környezetben helyezkedik el. A kiváló tervezésű két szintes családi ház Nappali - konyha - étkező + 3 szobából áll, valamint 1080 m2-es gyönyörűen parkosított kerttel rendelkezik. A családi ház 2006-ban saját részre épült, kiváló elrendezéssel, magas minőségű anyagok felhasználásával, fedett és nyitott terasz kapcsolatokkal, hatalmas garázzsal rendelkezik. Az átgondolt tervezésnél nagy hangsúlyt fektettek a tágas terek kialakítására és az egyedi miliőre, ennek köszönhetően itt biztosan élvezi majd a mindennapok kényelmét. A kiváló tájolásának (K - DK) és a nagy ablakfelületeknek köszönhetően a ház egész nap világos, benapozott. Szigetelt, az ablakokon mind..."|https://ingatlan.com/34805231|277 m2||||||||||||||||||||0.0|0.0|0.0|7.6|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|7.6|0.0|7.6|Budapest általános|0.85|enhanced_4step|aggregated_from_2_sources|2|47.41388269999999|18.9352531|Diósd, Diósdliget|Prémium villa negyed|1.3
109|Érd, Érdliget||115 M Ft||132 m2|871 212 Ft / m2|4|1981 és 2000 között||jó állapotú|gázkazán, vegyes tüzelésű kazán, hűtő-fűtő klíma||udvari beálló - benne van az árban|ingatlaniroda|30|"Napfényes, tetőtérbeépítéses családi ház Érden – kiváló közlekedéssel, Budapest közelében!

Eladó egy gondosan karbantartott, folyamatosan megújított, 132 nm-es (nettó) családi ház, 696 nm-es telekkel, dupla kocsibeállóval, melléképületekkel.

Érd egyik csendes utcájában, rendezett szomszédsággal, kiváló tömegközlekedési és autós kapcsolatokkal.

A ház 1981-ben épült, de az elmúlt évek során jelentős felújításokon esett át, így műszakilag és esztétikailag is remek állapotban van.

Helyiségek elosztása:

Földszint – kb. 92 m²:

Előszoba

Nappali

2 külön nyíló szoba

Konyha + tágas kamra

Fürdőszoba (épített zuhannyal)

Külön WC

Tetőtér – nettó kb. 40 m²:

Közlekedő

Konyha

Hálószoba erkéllyel

Fürdőszoba (káddal)

Tároló

Szuterén:

42 m² pince 2 helyiséggel – sokféle tárolási vagy hobbi..."|https://ingatlan.com/34852971|696 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Budapest általános|0.85|enhanced_4step|aggregated_from_1_sources|1|47.3884329|18.935069|Érd, Érdliget|Budapest prémium kerület|1.3
110|Diósd, Diósdliget||195 M Ft||160 m2|1 218 750 Ft / m2|5|1981 és 2000 között||felújított|gázkazán||önálló garázs|ingatlaniroda|21|"Fedezze fel ezt a kivételes, fiatal felnőttek számára ideális otthont Diósd-liget szívében!

Ez a használt, de kitűnő állapotban lévő ház 160 nm-es alapterületével és 739 nm-es telek méretével tökéletes választás lehet, ha szeretne egy tágas és világos otthont, ahol mindenki megtalálhatja a helyét. Az ingatlan 5 szobával és 2 fürdőszobával rendelkezik, így ideális családok számára is. A nagy nappali, amely a középpontjában áll, lehetőséget ad a közös pillanatok eltöltésére, míg a galéria plusz teret biztosít a kreatív megoldásokhoz. A fentieken kívül 2 gk beálló is az itt lakók kényelmét szolgálja.
A ház modern fűtési rendszere gáz cirkó, a hűtést pedig klíma biztosítja, a 3 éve felszerelt napelem rendszer a gazdaságos működést biztosítja még 7 évig a szaldó rendszer szerződés érvényességé..."|https://ingatlan.com/34879503|739 m2||||||||||||||||||||4.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0|0|0|0|0|0|4.5|0.0|4.5|Budapest általános|0.85|enhanced_4step|aggregated_from_2_sources|2|47.41388269999999|18.9352531|Diósd, Diósdliget|Jó lakónegyed|1.15
111|Diósd, Határ utca||172,90 M Ft||141 m2|1 226 241 Ft / m2|5|2023||újszerű|gázkazán||udvari beálló - benne van az árban|ingatlaniroda|16|"HUN/ENG
Diósd csendes parkvárosi részén újszerű családi ház eladó!

Szeretne egy modern 2023-ban épült igényes családi házat nagy udvarral, ahol a pihenés és a játék is megfér távol az autópálya vagy a vonatok zajától? Akkor ezt az 5 szobás bruttó 153 m2 alapterületű 2 nyitott beállóval rendelkező otthont Önnek ajánlom Diósd szívében.

Minden karnyújtásnyira van amire egy családnak szüksége lehet. A boltok, az iskola, az ovi, a park. Legyen közel Budapesthez de még is távol egy igényes kiváló állapotú otthonban.

Műszaki paraméterek:

- 30-cm széles Porotherm tégla , 10-cm széles tégla válaszfalak
-15 cm homlokzati szigetelés és 30 cm kőzetgyapot a padláson
- Dél - keleti fekvés, világos, élhető nagy terek
- Kondenzációs gáz cirkó fűtés, PADLÓFŰTÉS
- ÚJSZERŰ, NAGYON JÓ ÁLLAPOTÚ
- MODERN BE..."|https://ingatlan.com/34766512|988 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Budapest általános|0.85|enhanced_4step|aggregated_from_2_sources|2|47.4082916|18.9434797|Diósd, Határ utca|Budapest jó lokáció|1.1
112|Érd, Érdliget||139,90 M Ft||200 m2|699 500 Ft / m2|5 + 1 fél|1981 és 2000 között||jó állapotú|gázkazán, padlófűtés||önálló garázs - benne van az árban|ingatlaniroda|30|"Csak irodánk kínálatában!

Érdligeten, madárcsicsergős környezetben, kiváló állapotú családi ház, dupla garázzsal, rendezett kerttel ELADÓ.

Elrendezése nagyon praktikus, a földszinti lakrészt 3 külön bejáratról is megközelíthetjük. Az utca front felől egy 6m2-es erkélyen keresztül jutunk be a nappaliba, ház oldalán pedig egy másik bejárat, amely az előszobába vezet, innét a konyhán keresztül egy privát szférájú, fedett teraszra jutunk ki, amely a varázslatos kertel is kapcsolatos, de külön bejáratként is használhatjuk, mivel a ház oldalát körbefogja az előszobai bejáratig.

Földszinten található egy tágas 24m2-es nappali, 12 m2 közlekedő, egy nagyon praktikus, tolójatós 9m2-es gardrób, 2 szoba(16m2 és 9m2)plusz egy 5m2-es félszoba, amely jelenleg bár szobaként van kialakitva, továbbá kony..."|https://ingatlan.com/34709892|652 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Budapest általános|0.85|enhanced_4step|aggregated_from_2_sources|2|47.3884329|18.935069|Érd, Érdliget|Érd Erdliget - Prémium|1.2
113|Érd, Érdliget||86 M Ft||90 m2|955 555 Ft / m2|2 + 1 fél|1950 és 1980 között||jó állapotú|gázkazán||udvari beálló|ingatlaniroda|26|"Álom családi ház Érd központjában!

Készüljön fel a tökéletes családi életre! 90 nm-es összkomfortos ház várja Önöket Érd központjától mindössze 1 km-re. Vonatállomás 5 perc, iskola és óvoda a közelben. Két hálószoba, tágas nappali, konyha-étkező és fürdőszoba várja a családot. A házat körülvevő, ablakokkal ellátott fedett terasz és gondozott kert biztosítja a kellemes időtöltést. Plusz garázs és tároló a telken!

Tehermentes, azonnal birtokba vehető! Egy kis festés, és máris költözhet!

Ne hagyja ki ezt a lehetőséget! Hívjon most, és egyeztessen látogatást!"|https://ingatlan.com/34917239|534 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|Budapest általános|0.85|enhanced_4step|aggregated_from_1_sources|1|47.3884329|18.935069|Érd, Érdliget|Érd Központ|1.0
115|Diósd, Diósdliget||229 M Ft||248 m2|923 387 Ft / m2|5|2001 és 2010 között||újszerű|||önálló garázs - benne van az árban|ingatlaniroda|13|"ELADÁSRA KÍNÁLUNK DIÓSD LEGSZEBB RÉSZÉN, KÉTGENERÁCIÓS, LUXUSKIVITELŰ CSALÁDI HÁZAT. NAPELEMES RENDSZERREL!
EGYEDÜLÁLLÓ LEHETŐSÉG!
ELADÁSRA KÍNÁLUNK DIÓSD LEGSZEBB RÉSZÉN, KÉTGENERÁCIÓS, LUXUSKIVITELŰ CSALÁDI HÁZAT, DUPPLA GARÁZZSAL, NAGY TERASSZAL, NAPPALI+KONYHA + 4 SZOBÁVAL, 3 FÜRDŐSZOBÁSVAL, GYÖNYÖRŰEN GONDOZOTT KERTTEL, FŰTÖTT MEDENCÉVEL!

Ingatlan jellemzői:

•két generációs elrendezés: az ingatlan egyedülállóan lehetővé teszi két generáció, esetleg barátok vagy családok együttélését, miközben mindenki megőrizheti a saját magánéletét. (Nappali, étkező, konyha, 4szoba, 3fürdő)

22kWp Éves Szaldó elszámolású kis erűmű szolgáltatja a villamos energiát.
22Kw-os autó töltő garázsban felszerelve, vezérelve.
Épület villamos energia költsége 0 Ft/ év
Elektromos autó töltés költsége 0 Ft/ év
..."|https://ingatlan.com/33900299|248 m2||||||||||||||||||||4.5|0.0|0.0|7.6|0.0|0.0|0.0|0.0|1|0|0|1|0|0|0|0|12.1|0.0|12.1|Budapest általános|0.85|enhanced_4step|aggregated_from_2_sources|2|47.41388269999999|18.9352531|Diósd, Diósdliget|Prémium villa negyed|1.3
116|Érd, Érdliget||114 M Ft||176 m2|647 727 Ft / m2|6|2001 és 2010 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|14|"Eladó családi ház Érden, az Érdliget csendes övezetében!

Egy kiváló állapotú, 2000-ben épült, önálló családi házat kínálunk eladásra Érd Érdliget részén, egy csendes, családi házas környezetben. Az ingatlan egy 557 m²-es telken fekszik, és 177 m²-es nettó hasznos alapterülettel büszkélkedhet.

A földszinten egy tágas, hangulatos, átriumos nappali található konyhával, egy előszoba, egy hálószoba, egy wc és egy fürdőszoba. A nappalihoz tartozik egy nagy teraszajtó, amely elektromos redőnnyel van felszerelve. A garázs egy autónak ad helyet, elektromos ajtóval ellátva.

Az emeleten egy galéria található, ahonnan letekintve a nappalira, körülbelül 6 méteres belmagassággal. Itt továbbá egy másik tágas nappali konyhával, három hálószoba és egy fürdőszoba helyezkedik el. Az emeleti melegvíz-ellát..."|https://ingatlan.com/34317856|557 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Budapest általános|0.85|enhanced_4step|aggregated_from_2_sources|2|47.3884329|18.935069|Érd, Érdliget|Érd Erdliget - Prémium|1.2
117|Diósd, Ringtelep||118,80 M Ft||198 m2|600 000 Ft / m2|3 + 5 fél|2001 és 2010 között||jó állapotú|gázkazán||udvari beálló - benne van az árban|ingatlaniroda|7|Elsősorban befektetők figyelmébe! Diósdon döntött úgy ennek az ingatlannak a tulajdonosa, hogy átengedi a befektetési lehetőséget egy új tulajdonosnak. A tetőtér beépítéssel kialakított házban 3+5 fél szoba került beépítésre, ami folyamatosan ki van adva, így passzív bevételt termel tulajdonosának. Tartozik hozzá egy jelenleg is üzemelő vendéglátó egység is, szintén kiadva. Tulajdonoscsere esetén is szeretne az összes bérlő maradni, így gyakorlatilag az adásvételi szerződés aláírását (és természetesen a teljes vételár megfizetését) követően az új tulajdonosnak azonnal profitot termel a komplexum. Megközelítése autóval is, illetve tömegközlekedéssel is kiváló.|https://ingatlan.com/34482444|277 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Budapest általános|0.85|enhanced_4step|aggregated_from_1_sources|1|47.4082916|18.9434797|Diósd, Ringtelep|Prémium villa negyed|1.3
